Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,Price_per_unit_wt,Visibility_Ratio,Is_Low_Fat,MRP_bin
FDX44,9.3,Low Fat,0.043209581,Fruits and Vegetables,90.8172,OUT017,2007,Unknown,Tier 2,Supermarket Type1,535.3032,18,9.765290322580645,0.610742588663954,1,"(84.689, 102.133]"
NCN07,18.5,Low Fat,0.056816465,Others,132.1284,OUT010,1998,Unknown,Tier 3,Grocery Store,263.6568,27,7.142075675675676,0.8030680721674887,1,"(118.765, 143.013]"
NCC31,8.02,Low Fat,0.019866705,Household,154.5972,OUT035,2004,Small,Tier 2,Supermarket Type1,1402.1748,21,19.27645885286783,0.2808044549176054,1,"(143.013, 159.433]"
NCX54,9.195,Low Fat,0.048331717,Household,105.1622,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1693.7952,18,11.43688961392061,0.6831410365944914,1,"(102.133, 118.765]"
NCO55,12.8,Low Fat,0.091221855,Others,105.5938,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2143.876,23,8.249515624999999,1.289368482083357,1,"(102.133, 118.765]"
NCC30,16.6,Low Fat,0.027622076,Household,177.6344,OUT049,1999,Medium,Tier 1,Supermarket Type1,2676.516,26,10.700867469879517,0.39042216587363987,1,"(159.433, 177.783]"
FDI16,14.0,Regular,0.1540292196,Frozen Foods,53.064,OUT035,2004,Small,Tier 2,Supermarket Type1,905.488,21,3.7902857142857145,2.177114476263786,0,"(52.796, 84.689]"
FDP16,18.6,Low Fat,0.039355947,Frozen Foods,246.3802,OUT049,1999,Medium,Tier 1,Supermarket Type1,7370.406,26,13.246247311827956,0.556273687312575,1,"(231.2, 266.888]"
FDB11,16.0,Low Fat,0.060836524,Starchy Foods,226.8404,OUT035,2004,Small,Tier 2,Supermarket Type1,6301.1312,21,14.177525,0.8598892952254449,1,"(194.486, 231.2]"
NCB06,17.6,Low Fat,0.082316506,Health and Hygiene,160.692,OUT035,2004,Small,Tier 2,Supermarket Type1,1597.92,21,9.130227272727272,1.1634964931553469,1,"(159.433, 177.783]"
FDA45,21.25,Low Fat,0.155350299,Snack Foods,178.237,OUT035,2004,Small,Tier 2,Supermarket Type1,529.311,21,8.387623529411764,2.1957871741681383,1,"(177.783, 194.486]"
NCO26,7.235,Low Fat,0.076841095,Household,117.5492,OUT035,2004,Small,Tier 2,Supermarket Type1,1969.4364,21,16.24729785763649,1.0861047061778457,1,"(102.133, 118.765]"
DRJ25,14.6,Low Fat,0.151419185,Soft Drinks,50.3692,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1034.6532,18,3.449945205479452,2.1402231375556773,1,"(31.288999999999998, 52.796]"
FDR28,13.85,Regular,0.026001976,Frozen Foods,161.521,OUT018,2009,Medium,Tier 3,Supermarket Type2,1794.331,16,11.66216606498195,0.3675229836785042,0,"(159.433, 177.783]"
FDI04,13.65,Regular,0.073209447,Frozen Foods,197.6426,OUT018,2009,Medium,Tier 3,Supermarket Type2,2768.3964,16,14.479311355311355,1.0347734493291325,0,"(194.486, 231.2]"
DRK12,11.847459893048129,Low Fat,0.041683481,Soft Drinks,31.29,OUT027,1985,Medium,Tier 3,Supermarket Type3,898.83,40,2.6410724562452748,0.5891720424334767,1,"(31.288999999999998, 52.796]"
FDX20,7.365,Low Fat,0.042560252,Fruits and Vegetables,226.172,OUT046,1997,Small,Tier 1,Supermarket Type1,3169.208,28,30.709029192124913,0.6015646965118738,1,"(194.486, 231.2]"
NCI18,18.35,Low Fat,0.014081156,Household,223.5746,OUT018,2009,Medium,Tier 3,Supermarket Type2,3589.9936,16,12.183901907356947,0.1990290455910917,1,"(194.486, 231.2]"
FDB36,5.465,Regular,0.0485448542,Baking Goods,132.5626,OUT018,2009,Medium,Tier 3,Supermarket Type2,262.3252,16,24.25665141811528,0.6861536083958376,0,"(118.765, 143.013]"
FDN13,18.6,Low Fat,0.152918384,Breakfast,99.8358,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1910.1802,18,5.367516129032258,2.1614134536150345,1,"(84.689, 102.133]"
DRD24,13.85,Low Fat,0.030969274,Soft Drinks,140.9154,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1701.7848,18,10.174397111913358,0.4377328854867463,1,"(118.765, 143.013]"
FDQ28,14.0,Regular,0.060376776,Frozen Foods,154.5656,OUT013,1987,High,Tier 3,Supermarket Type1,2471.4496,38,11.0404,0.8533910215288525,0,"(143.013, 159.433]"
FDM22,14.0,Regular,0.04192285,Snack Foods,54.764,OUT013,1987,High,Tier 3,Supermarket Type1,1331.6,38,3.911714285714286,0.5925553856486284,0,"(52.796, 84.689]"
FDR07,13.224769381746812,Low Fat,0.077367431,Fruits and Vegetables,97.0094,OUT027,1985,Medium,Tier 3,Supermarket Type3,1808.9786,40,7.335432263483931,1.0935441629767215,1,"(84.689, 102.133]"
FDV25,5.905,Low Fat,0.045838211,Canned,222.5456,OUT018,2009,Medium,Tier 3,Supermarket Type2,3315.684,16,37.68765453005927,0.6478967626616082,1,"(194.486, 231.2]"
DRF49,7.27,Low Fat,0.071077939,Soft Drinks,114.2518,OUT046,1997,Small,Tier 1,Supermarket Type1,2618.5914,28,15.715515818431914,1.004645809033849,1,"(102.133, 118.765]"
FDW51,6.155,Regular,0.094659871,Meat,214.556,OUT046,1997,Small,Tier 1,Supermarket Type1,2769.728,28,34.858813972380176,1.3379628619202757,0,"(194.486, 231.2]"
DRL01,19.5,Regular,0.077608838,Soft Drinks,233.4958,OUT017,2007,Unknown,Tier 2,Supermarket Type1,5375.0034,18,11.97414358974359,1.0969563121503412,0,"(231.2, 266.888]"
FDP25,15.2,Low Fat,0.021327477,Canned,216.8824,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2838.9712,18,14.268578947368422,0.3014516274214958,1,"(194.486, 231.2]"
FDL50,12.15,Regular,0.042485444,Canned,125.0046,OUT018,2009,Medium,Tier 3,Supermarket Type2,1743.0644,16,10.288444444444444,0.6005073284348084,0,"(118.765, 143.013]"
NCB30,13.384736495388669,Low Fat,0.025578526,Household,198.8084,OUT027,1985,Medium,Tier 3,Supermarket Type3,5555.4352,40,14.8533667486464,0.3615377613462222,1,"(194.486, 231.2]"
FDW11,12.6,Low Fat,0.0489808,Breads,61.9194,OUT018,2009,Medium,Tier 3,Supermarket Type2,619.194,16,4.914238095238096,0.6923154516779833,1,"(52.796, 84.689]"
NCM43,14.5,Low Fat,0.019471688,Others,164.821,OUT035,2004,Small,Tier 2,Supermarket Type1,2120.573,21,11.366965517241379,0.2752211166957822,1,"(159.433, 177.783]"
FDK44,16.6,Low Fat,0.122918852,Fruits and Vegetables,173.0738,OUT017,2007,Unknown,Tier 2,Supermarket Type1,3823.0236,18,10.426132530120482,1.7373873138478582,1,"(159.433, 177.783]"
FDM15,11.8,Regular,0.057373797,Meat,151.4366,OUT013,1987,High,Tier 3,Supermarket Type1,1360.2294,38,12.833610169491525,0.810945639608498,0,"(143.013, 159.433]"
FDS31,13.1,Regular,0.044155597,Fruits and Vegetables,178.8318,OUT013,1987,High,Tier 3,Supermarket Type1,3969.4996,38,13.65128244274809,0.6241139810122742,0,"(177.783, 194.486]"
FDI32,17.7,Low Fat,0.291865402,Fruits and Vegetables,115.1834,OUT010,1998,Unknown,Tier 3,Grocery Store,345.5502,27,6.507536723163843,4.125349680176848,1,"(102.133, 118.765]"
FDR47,17.85,Low Fat,0.08760952875,Breads,196.5794,OUT010,1998,Unknown,Tier 3,Grocery Store,585.2382,27,11.012851540616245,1.2383103270639009,1,"(194.486, 231.2]"
FDB35,12.3,Regular,0.064750025,Starchy Foods,92.6804,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1010.6844,23,7.5349918699186995,0.9152043822076347,0,"(84.689, 102.133]"
NCU05,11.8,Low Fat,0.098312421,Health and Hygiene,81.4618,OUT010,1998,Unknown,Tier 3,Grocery Store,161.1236,27,6.903542372881355,1.389589556523598,1,"(52.796, 84.689]"
DRY23,11.847459893048129,Regular,0.191013663,Soft Drinks,42.1112,OUT019,1985,Small,Tier 1,Grocery Store,42.6112,40,3.554449677834324,2.699868323435123,0,"(31.288999999999998, 52.796]"
FDO24,11.1,Low Fat,0.176573035,Baking Goods,157.4604,OUT045,2002,Unknown,Tier 2,Supermarket Type1,3010.7476,23,14.185621621621621,2.495758347764376,1,"(143.013, 159.433]"
FDQ28,12.867061281337046,Regular,0.060134441,Frozen Foods,153.0656,OUT027,1985,Medium,Tier 3,Supermarket Type3,6024.1584,40,11.895925312954956,0.8499657556086881,0,"(143.013, 159.433]"
FDV39,11.3,Low Fat,0.007294652,Meat,198.1426,OUT045,2002,Unknown,Tier 2,Supermarket Type1,988.713,23,17.534743362831858,0.10310571273261572,1,"(194.486, 231.2]"
NCO17,13.14231395348837,Low Fat,0.128478462,Health and Hygiene,117.944,OUT019,1985,Small,Tier 1,Grocery Store,239.688,40,8.974370907392155,1.8159692052890644,1,"(102.133, 118.765]"
FDU50,5.75,Regular,0.075107656,Dairy,112.8176,OUT013,1987,High,Tier 3,Supermarket Type1,1374.2112,38,19.620452173913044,1.061603542369961,0,"(102.133, 118.765]"
FDT12,12.277108208955223,Regular,0.049381406,Baking Goods,226.8062,OUT027,1985,Medium,Tier 3,Supermarket Type3,4739.8302,40,18.473910642455852,0.6979777872020031,0,"(194.486, 231.2]"
FDK58,11.35,Regular,0.045165796,Snack Foods,100.0016,OUT018,2009,Medium,Tier 3,Supermarket Type2,1012.016,16,8.810713656387666,0.638392563170378,0,"(84.689, 102.133]"
FDO08,13.224769381746812,Regular,0.09415375,Fruits and Vegetables,165.7526,OUT019,1985,Small,Tier 1,Grocery Store,657.8104,40,12.533496442575117,1.3308091325259268,0,"(159.433, 177.783]"
NCW29,14.0,Low Fat,0.028907832,Health and Hygiene,130.431,OUT049,1999,Medium,Tier 1,Supermarket Type1,778.986,26,9.316500000000001,0.40859558782443856,1,"(118.765, 143.013]"
FDE04,19.75,Regular,0.018059621,Frozen Foods,179.766,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2336.958,23,9.102075949367087,0.25526236136911185,0,"(177.783, 194.486]"
NCB19,6.525,Low Fat,0.090436094,Household,85.0882,OUT049,1999,Medium,Tier 1,Supermarket Type1,2233.0932,26,13.040337164750957,1.2782622020384018,1,"(84.689, 102.133]"
FDV15,10.3,Low Fat,0.146399712,Meat,103.9648,OUT049,1999,Medium,Tier 1,Supermarket Type1,1661.8368,26,10.09366990291262,2.0692757721149238,1,"(102.133, 118.765]"
FDL58,5.78,Regular,0.074264356,Snack Foods,264.7568,OUT049,1999,Medium,Tier 1,Supermarket Type1,4745.8224,26,45.80567474048443,1.0496839816359584,0,"(231.2, 266.888]"
FDA08,11.85,Regular,0.050186726,Fruits and Vegetables,164.1526,OUT045,2002,Unknown,Tier 2,Supermarket Type1,3124.5994,23,13.852540084388187,0.7093605224685834,0,"(159.433, 177.783]"
FDT43,16.35,Low Fat,0.020631654,Fruits and Vegetables,50.1324,OUT018,2009,Medium,Tier 3,Supermarket Type2,467.3916,16,3.066201834862385,0.29161656930621527,1,"(31.288999999999998, 52.796]"
NCX06,13.384736495388669,Low Fat,0.01561108,Household,182.5976,OUT027,1985,Medium,Tier 3,Supermarket Type3,5070.7328,40,13.642225983523009,0.22065364186336545,1,"(177.783, 194.486]"
FDT20,10.5,Low Fat,0.041395445,Fruits and Vegetables,37.6164,OUT046,1997,Small,Tier 1,Supermarket Type1,540.6296,28,3.5825142857142858,0.5851008191492608,1,"(31.288999999999998, 52.796]"
FDB41,19.0,Regular,0.097313129,Frozen Foods,48.0718,OUT046,1997,Small,Tier 1,Supermarket Type1,992.7078,28,2.5300947368421056,1.37546513854067,0,"(31.288999999999998, 52.796]"
NCN55,14.6,Low Fat,0.059582996,Others,238.8538,OUT049,1999,Medium,Tier 1,Supermarket Type1,6008.845,26,16.359849315068494,0.8421713975285718,1,"(231.2, 266.888]"
FDE40,13.42606890459364,Regular,0.098663652,Dairy,62.9194,OUT027,1985,Medium,Tier 3,Supermarket Type3,2105.2596,40,4.686360575616631,1.3945540048055434,0,"(52.796, 84.689]"
FDX49,12.305705009276437,Regular,0.101338651,Canned,232.63,OUT027,1985,Medium,Tier 3,Supermarket Type3,5359.69,40,18.904239929742833,1.4323635779632533,0,"(231.2, 266.888]"
NCM53,18.75,Low Fat,0.052146456,Health and Hygiene,104.628,OUT045,2002,Unknown,Tier 2,Supermarket Type1,745.696,23,5.58016,0.7370601794794304,1,"(102.133, 118.765]"
FDE36,5.26,Regular,0.041764487,Baking Goods,161.8868,OUT035,2004,Small,Tier 2,Supermarket Type1,3275.736,21,30.776958174904944,0.5903170156776586,0,"(159.433, 177.783]"
FDN57,18.25,Low Fat,0.054344186,Snack Foods,140.2154,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1701.7848,23,7.683035616438356,0.7681238296773907,1,"(118.765, 143.013]"
FDI24,12.277108208955223,Low Fat,0.078362484,Baking Goods,177.937,OUT027,1985,Medium,Tier 3,Supermarket Type3,6704.606,40,14.493396732482037,1.1076086651314134,1,"(177.783, 194.486]"
FDI19,15.1,Low Fat,0.052339069,Meat,242.7512,OUT046,1997,Small,Tier 1,Supermarket Type1,4119.9704,28,16.076238410596027,0.7397826535119911,1,"(231.2, 266.888]"
FDF24,15.5,Regular,0.042464962,Baking Goods,81.5934,OUT010,1998,Unknown,Tier 3,Grocery Store,327.5736,27,5.264090322580645,0.6002178271387645,0,"(52.796, 84.689]"
FDG52,13.65,Low Fat,0.065732883,Frozen Foods,45.7402,OUT049,1999,Medium,Tier 1,Supermarket Type1,780.9834,26,3.350930402930403,0.9290965150475499,1,"(31.288999999999998, 52.796]"
DRF36,16.1,Low Fat,0.023625114,Soft Drinks,189.3846,OUT045,2002,Unknown,Tier 2,Supermarket Type1,3630.6074,23,11.763018633540373,0.33392740563351037,1,"(177.783, 194.486]"
FDS45,12.987879554655871,Regular,0.051643608,Snack Foods,107.3622,OUT019,1985,Small,Tier 1,Grocery Store,317.5866,40,8.26633782275206,0.7299527120586171,0,"(102.133, 118.765]"
FDX40,12.85,Low Fat,0.165694219,Frozen Foods,39.7164,OUT010,1998,Unknown,Tier 3,Grocery Store,231.6984,27,3.0907704280155643,2.341992537227152,1,"(31.288999999999998, 52.796]"
DRK12,9.5,Low Fat,0.041878397,Soft Drinks,32.99,OUT035,2004,Small,Tier 2,Supermarket Type1,133.16,21,3.4726315789473685,0.5919270680471715,1,"(31.288999999999998, 52.796]"
DRC27,13.8,Low Fat,0.058091482,Dairy,245.1802,OUT035,2004,Small,Tier 2,Supermarket Type1,5650.6446,21,17.76668115942029,0.8210897045265376,1,"(231.2, 266.888]"
FDL58,5.78,Regular,0.08135668242857143,Snack Foods,263.7568,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2636.568,18,45.632664359861586,1.1499299387220845,0,"(231.2, 266.888]"
NCD30,19.7,Low Fat,0.026903714,Household,96.0726,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1272.3438,23,4.876781725888325,0.38026853194976973,1,"(84.689, 102.133]"
NCZ54,14.65,Low Fat,0.09383050716666667,Household,161.5552,OUT010,1998,Unknown,Tier 3,Grocery Store,324.9104,27,11.027658703071673,1.3262402808909834,1,"(159.433, 177.783]"
FDE10,6.67,Regular,0.150554711,Snack Foods,130.0626,OUT010,1998,Unknown,Tier 3,Grocery Store,131.1626,27,19.499640179910045,2.1280042945034228,0,"(118.765, 143.013]"
FDR44,6.11,Regular,0.10304264314285715,Fruits and Vegetables,131.2968,OUT010,1998,Unknown,Tier 3,Grocery Store,260.9936,27,21.488837970540096,1.4564485273727745,0,"(118.765, 143.013]"
FDP28,13.65,Regular,0.134975628,Frozen Foods,260.0936,OUT010,1998,Unknown,Tier 3,Grocery Store,260.9936,27,19.054476190476187,1.9078029118417714,0,"(231.2, 266.888]"
FDX15,17.2,Low Fat,0.15616879,Meat,160.6578,OUT013,1987,High,Tier 3,Supermarket Type1,3690.5294,38,9.340569767441862,2.2073560739484477,1,"(159.433, 177.783]"
FDA39,6.32,Low Fat,0.01395232242857143,Meat,40.2822,OUT035,2004,Small,Tier 2,Supermarket Type1,1139.1838,21,6.373765822784811,0.19720805711816233,1,"(31.288999999999998, 52.796]"
FDY24,4.88,Regular,0.133700752,Baking Goods,52.9298,OUT049,1999,Medium,Tier 1,Supermarket Type1,1995.4026,26,10.84627049180328,1.8897832724366697,0,"(52.796, 84.689]"
FDC60,5.425,Regular,0.115119905,Baking Goods,88.3514,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1416.8224,18,16.285972350230416,1.6271536811812286,0,"(84.689, 102.133]"
FDH28,15.85,Regular,0.110030997,Frozen Foods,37.2506,OUT046,1997,Small,Tier 1,Supermarket Type1,265.6542,28,2.3501955835962143,1.555224891929773,0,"(31.288999999999998, 52.796]"
FDT25,7.5,Low Fat,0.051038045,Canned,121.7072,OUT017,2007,Unknown,Tier 2,Supermarket Type1,3552.7088,18,16.227626666666666,0.7213934271579115,1,"(118.765, 143.013]"
DRJ13,12.65,Low Fat,0.062837968,Soft Drinks,161.5578,OUT013,1987,High,Tier 3,Supermarket Type1,2406.867,38,12.771367588932804,0.8881785556472466,1,"(159.433, 177.783]"
NCO07,13.853284671532847,Low Fat,0.017116983,Others,211.956,OUT019,1985,Small,Tier 1,Grocery Store,213.056,40,15.300053743611358,0.24193871510896842,1,"(194.486, 231.2]"
FDW20,20.75,Low Fat,0.024129332,Fruits and Vegetables,124.173,OUT013,1987,High,Tier 3,Supermarket Type1,2956.152,38,5.984240963855422,0.3410542372167873,1,"(118.765, 143.013]"
DRF27,13.42606890459364,Low Fat,0.049754975,Dairy,152.134,OUT019,1985,Small,Tier 1,Grocery Store,153.134,40,11.331239328583242,0.7032579702730818,1,"(143.013, 159.433]"
FDS49,9.0,Low Fat,0.07956224775,Canned,79.7644,OUT035,2004,Small,Tier 2,Supermarket Type1,1649.8524,21,8.86271111111111,1.1245666360605964,1,"(52.796, 84.689]"
FDX25,12.305705009276437,Low Fat,0.101561568,Canned,181.9292,OUT027,1985,Medium,Tier 3,Supermarket Type3,3101.2964,40,14.784134664601169,1.4355143816157396,1,"(177.783, 194.486]"
NCX42,13.384736495388669,Low Fat,0.005949644,Household,165.6526,OUT027,1985,Medium,Tier 3,Supermarket Type3,4769.1254,40,12.376231691753581,0.08409479782247743,1,"(159.433, 177.783]"
FDG33,12.552843137254904,Regular,0.13956116,Seafood,170.4764,OUT027,1985,Medium,Tier 3,Supermarket Type3,3435.528,40,13.580700255390935,1.9726167706959317,0,"(159.433, 177.783]"
FDL56,14.1,Low Fat,0.126035694,Fruits and Vegetables,86.4198,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1133.8574,23,6.129063829787234,1.7814420838197433,1,"(84.689, 102.133]"
FDF14,7.55,Low Fat,0.027164679,Canned,152.334,OUT035,2004,Small,Tier 2,Supermarket Type1,2603.278,21,20.176688741721854,0.3839571222105892,1,"(143.013, 159.433]"
NCD06,13.0,Low Fat,0.099325278,Household,45.406,OUT046,1997,Small,Tier 1,Supermarket Type1,605.878,28,3.492769230769231,1.4039057079837662,1,"(31.288999999999998, 52.796]"
DRM47,11.400327868852461,Low Fat,0.04357366,Hard Drinks,192.8846,OUT027,1985,Medium,Tier 3,Supermarket Type3,2293.0152,40,16.919215150556496,0.615888636040303,1,"(177.783, 194.486]"
FDS46,12.987879554655871,Regular,0.082741482,Snack Foods,118.7782,OUT019,1985,Small,Tier 1,Grocery Store,119.1782,40,9.145311172632534,1.1695032846204172,0,"(118.765, 143.013]"
FDB35,12.3,Regular,0.064565202,Starchy Foods,92.9804,OUT013,1987,High,Tier 3,Supermarket Type1,1929.4884,38,7.559382113821138,0.9125920153470386,0,"(84.689, 102.133]"
FDX21,12.987879554655871,Low Fat,0.084554569,Snack Foods,109.8912,OUT027,1985,Medium,Tier 3,Supermarket Type3,2074.6328,40,8.461057829921621,1.1951302271231217,1,"(102.133, 118.765]"
NCU05,13.14231395348837,Low Fat,0.058451805,Health and Hygiene,79.9618,OUT027,1985,Medium,Tier 3,Supermarket Type3,241.6854,40,6.084301461903191,0.8261826630020008,1,"(52.796, 84.689]"
NCR38,17.25,Low Fat,0.113748685,Household,251.3724,OUT045,2002,Unknown,Tier 2,Supermarket Type1,6795.1548,23,14.57231304347826,1.607772274718903,1,"(231.2, 266.888]"
NCR18,15.85,Low Fat,0.020603511,Household,42.7112,OUT017,2007,Unknown,Tier 2,Supermarket Type1,639.168,18,2.694712933753943,0.2912187841790517,1,"(31.288999999999998, 52.796]"
NCU41,18.85,Low Fat,0.052044976,Health and Hygiene,192.1846,OUT035,2004,Small,Tier 2,Supermarket Type1,3248.4382,21,10.195469496021218,0.7356258180146057,1,"(177.783, 194.486]"
FDY56,16.35,Regular,0.062764429,Fruits and Vegetables,227.6062,OUT017,2007,Unknown,Tier 2,Supermarket Type1,7222.5984,18,13.920868501529052,0.8871391241557041,0,"(194.486, 231.2]"
DRJ51,14.1,Low Fat,0.087977262,Dairy,229.0668,OUT035,2004,Small,Tier 2,Supermarket Type1,3225.1352,21,16.24587234042553,1.2435080251633757,1,"(194.486, 231.2]"
FDK21,7.905,Low Fat,0.010010425,Snack Foods,249.0408,OUT035,2004,Small,Tier 2,Supermarket Type1,3755.112,21,31.50421252371916,0.14149160294163377,1,"(231.2, 266.888]"
FDY25,12.0,Low Fat,0.033946163,Canned,179.3976,OUT013,1987,High,Tier 3,Supermarket Type1,3440.8544,38,14.949800000000002,0.47980950025478236,1,"(177.783, 194.486]"
FDU44,12.15,Regular,0.058414678,Fruits and Vegetables,163.4552,OUT035,2004,Small,Tier 2,Supermarket Type1,974.7312,21,13.453102880658435,0.8256578941992363,0,"(159.433, 177.783]"
FDL43,10.1,Low Fat,0.027106459,Meat,75.367,OUT049,1999,Medium,Tier 1,Supermarket Type1,535.969,26,7.462079207920793,0.38313421597801045,1,"(52.796, 84.689]"
FDF05,17.5,Low Fat,0.027022883,Frozen Foods,262.491,OUT017,2007,Unknown,Tier 2,Supermarket Type1,5259.82,18,14.999485714285713,0.3819529172611778,1,"(231.2, 266.888]"
DRF15,13.42606890459364,Low Fat,0.058153409,Dairy,152.034,OUT019,1985,Small,Tier 1,Grocery Store,306.268,40,11.323791132040338,0.8219650070731694,1,"(143.013, 159.433]"
FDL20,17.1,Low Fat,0.128937661,Fruits and Vegetables,112.3886,OUT018,2009,Medium,Tier 3,Supermarket Type2,1779.0176,16,6.572432748538011,1.8224597191862464,1,"(102.133, 118.765]"
FDV32,7.785,Low Fat,0.088846306,Fruits and Vegetables,61.451,OUT049,1999,Medium,Tier 1,Supermarket Type1,759.012,26,7.893513166345536,1.255791462538593,1,"(52.796, 84.689]"
FDJ34,11.8,Regular,0.09357779,Snack Foods,125.9704,OUT013,1987,High,Tier 3,Supermarket Type1,1877.556,38,10.675457627118643,1.3226682690131126,0,"(118.765, 143.013]"
FDG08,13.15,Regular,0.165694678,Fruits and Vegetables,171.8764,OUT045,2002,Unknown,Tier 2,Supermarket Type1,3779.0808,23,13.07044866920152,2.3419990249282985,0,"(159.433, 177.783]"
FDQ04,12.867061281337046,Low Fat,0.148392623,Frozen Foods,41.5796,OUT019,1985,Small,Tier 1,Grocery Store,41.2796,40,3.2314760216700678,2.0974444234868703,1,"(31.288999999999998, 52.796]"
FDW13,8.5,Low Fat,0.098438394,Canned,51.1324,OUT017,2007,Unknown,Tier 2,Supermarket Type1,259.662,18,6.015576470588235,1.391370112463767,1,"(31.288999999999998, 52.796]"
NCI17,8.645,Low Fat,0.143303291,Health and Hygiene,96.341,OUT013,1987,High,Tier 3,Supermarket Type1,193.082,38,11.144129554655871,2.0255096412391485,1,"(84.689, 102.133]"
FDY03,17.6,Regular,0.076276208,Meat,110.9202,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1687.803,23,6.30228409090909,1.0781203531547832,0,"(102.133, 118.765]"
FDS12,9.1,Low Fat,0.175103435,Baking Goods,127.5362,OUT017,2007,Unknown,Tier 2,Supermarket Type1,4655.9394,18,14.014967032967032,2.474986396555209,1,"(118.765, 143.013]"
